n,k,d
2.54371,-0.00251623,0.0005
2.33185,-0.0443447,0.0005
2.41102,-0.000617912,0.0005
2.97254,-0.0180087,0.0005
2.64183,-0.065432,0.0005
2.71014,-0.0625862,0.0005
2.49883,-0.0320903,0.0005
2.79703,-0.0468504,0.0005
2.43882,-0.062747,0.0005
2.77031,-0.0289735,0.0005
2.39879,-0.0626727,0.0005
2.24653,-0.0755883,0.0005
2.71146,-0.0297046,0.0005
2.19357,-0.0427819,0.0005
2.10347,-0.0858042,0.0005
2.08641,-0.0397297,0.0005
2.05303,-0.0958023,0.0005
2.37483,-0.0350231,0.0005
2.69202,-0.0735146,0.0005
2.27868,-0.011534,0.0005
2.10453,-0.00485927,0.0005
2.91293,-0.0485114,0.0005
2.38884,-0.0739646,0.0005
2.93371,-0.00522034,0.0005
2.88747,-0.0255975,0.0005
2.10266,-0.0529505,0.0005
2.20318,-0.0735078,0.0005
2.99741,-0.030556,0.0005
2.53893,-0.0201074,0.0005
2.51988,-0.0953597,0.0005
2.00353,-0.0348082,0.0005
2.65012,-0.0939944,0.0005
2.84565,-0.0358462,0.0005
2.17066,-0.0219445,0.0005
2.68768,-0.0541207,0.0005
2.68184,-0.099845,0.0005
2.98706,-0.046799,0.0005
2.83472,-0.0569083,0.0005
2.28648,-0.0171553,0.0005
2.51594,-0.0795104,0.0005
2.97501,-0.0350445,0.0005
2.71101,-0.0353247,0.0005
2.94168,-0.0943703,0.0005
2.67602,-0.0828387,0.0005
2.74279,-0.0962097,0.0005
2.00584,-0.0148819,0.0005
2.34684,-0.0744099,0.0005
2.99979,-0.0803981,0.0005
2.37571,-0.0680026,0.0005
2.50124,-0.0321102,0.0005
2.45879,-0.048747,0.0005
2.97066,-0.0297654,0.0005
2.58696,-0.050932,0.0005
2.81715,-0.0590881,0.0005
2.26968,-0.0100693,0.0005
2.67977,-0.0701725,0.0005
2.7611,-0.0733828,0.0005
2.58344,-0.0536169,0.0005
2.42181,-0.0629038,0.0005
2.16436,-0.0652479,0.0005
2.41667,-0.0429176,0.0005
2.4246,-0.0239918,0.0005
2.42633,-0.0725021,0.0005
2.48293,-0.0914276,0.0005
2.79216,-0.0530541,0.0005
2.66443,-0.0268816,0.0005
2.28778,-0.0121544,0.0005
2.56744,-0.04179,0.0005
2.24562,-0.0654181,0.0005
2.30261,-0.00878765,0.0005
2.69012,-0.0291209,0.0005
2.7674,-0.0948985,0.0005
2.30306,-0.0240699,0.0005
2.4105,-0.0695499,0.0005
2.99225,-0.0777582,0.0005
2.16672,-0.0127699,0.0005
2.06341,-0.0463207,0.0005
2.28336,-0.0762406,0.0005
2.51854,-0.000602004,0.0005
2.84982,-0.0774095,0.0005
2.23747,-0.0183038,0.0005
2.29839,-0.0401363,0.0005
2.44623,-0.0329117,0.0005
2.12004,-0.0561839,0.0005
2.88015,-0.0454932,0.0005
2.92622,-0.0782199,0.0005
2.23624,-0.0671396,0.0005
2.73723,-0.0594438,0.0005
2.0652,-0.0258119,0.0005
2.54631,-0.0930619,0.0005
2.78806,-0.00164464,0.0005
2.53415,-0.0977572,0.0005
2.14948,-0.0106287,0.0005
2.61503,-0.00639528,0.0005
2.49284,-0.0802902,0.0005
2.92919,-0.0929691,0.0005
2.84527,-0.0669364,0.0005
2.91895,-0.0542257,0.0005
2.81548,-0.0780425,0.0005
2.02392,-0.0696435,0.0005
2.13548,-0.0783049,0.0005
2.68855,-0.0191392,0.0005
2.74126,-0.0248884,0.0005
2.08921,-0.0160936,0.0005
2.31266,-0.085337,0.0005
2.91689,-0.0373513,0.0005
2.3308,-0.0575325,0.0005
2.17365,-0.0882361,0.0005
2.86083,-0.042663,0.0005
2.48709,-0.0440803,0.0005
2.44052,-0.0994309,0.0005
2.1856,-0.0522563,0.0005
2.67122,-0.0353638,0.0005
2.75553,-0.0177131,0.0005
2.4559,-0.0116221,0.0005
2.97325,-0.0542016,0.0005
2.25751,-0.0447176,0.0005
2.19564,-0.0479737,0.0005
2.62092,-0.0738619,0.0005
2.34315,-0.0520304,0.0005
2.96301,-0.0321432,0.0005
2.07906,-0.0860542,0.0005
2.72217,-0.0556395,0.0005
2.50188,-0.0123996,0.0005
2.50815,-0.077863,0.0005
2.07205,-0.0911511,0.0005
2.52263,-0.0732531,0.0005
2.85531,-0.0677644,0.0005
2.10049,-0.0599714,0.0005
2.99798,-0.0582326,0.0005
2.01636,-0.0566798,0.0005
2.28227,-0.0134295,0.0005
2.64274,-0.0152445,0.0005
2.15216,-0.0125886,0.0005
2.2686,-0.0978311,0.0005
2.03934,-0.096877,0.0005
2.52024,-0.099639,0.0005
2.20452,-0.0652647,0.0005
2.14822,-0.00325798,0.0005
2.07454,-0.076446,0.0005
2.29895,-0.064963,0.0005
2.63131,-0.0858011,0.0005
2.11192,-0.0631823,0.0005
2.71486,-0.03846,0.0005
2.96999,-0.0812601,0.0005
2.56907,-0.084401,0.0005
2.1766,-0.00813949,0.0005
2.78391,-0.00803318,0.0005
2.93037,-0.0534683,0.0005
2.99502,-0.00661522,0.0005
2.55032,-0.0925165,0.0005
2.82706,-0.0718933,0.0005
2.49451,-0.0577157,0.0005
2.61369,-0.0324846,0.0005
2.00353,-0.0241837,0.0005
2.92062,-0.0165135,0.0005
2.23962,-0.026279,0.0005
2.83135,-0.0111722,0.0005
2.75456,-0.0418791,0.0005
2.63514,-0.0383043,0.0005
2.41026,-0.0640443,0.0005
2.29483,-0.0417669,0.0005
2.39896,-0.0152025,0.0005
2.87181,-0.0966332,0.0005
2.98234,-0.0037806,0.0005
2.90479,-0.0165916,0.0005
2.55867,-0.076197,0.0005
2.32623,-0.0508705,0.0005
2.17874,-0.0484241,0.0005
2.08192,-0.00400827,0.0005
2.17406,-0.0768048,0.0005
2.05796,-0.0162069,0.0005
2.66899,-0.0325141,0.0005
2.43546,-0.00195447,0.0005
2.76498,-0.016306,0.0005
2.10593,-0.0388707,0.0005
2.78457,-0.065759,0.0005
2.42686,-0.0989437,0.0005
2.80816,-0.0600184,0.0005
2.85643,-0.071001,0.0005
2.88121,-0.0774472,0.0005
2.65714,-0.0648243,0.0005
2.06943,-0.00480183,0.0005
2.53569,-0.0179423,0.0005
2.8603,-0.0927037,0.0005
2.16835,-0.000621039,0.0005
2.98549,-0.0739811,0.0005
2.50389,-0.061694,0.0005
2.13191,-0.0661821,0.0005
2.3245,-0.0994191,0.0005
2.35185,-0.0239058,0.0005
2.84492,-0.0373713,0.0005
2.99121,-0.0659426,0.0005
2.97918,-0.0688076,0.0005
2.90118,-0.096901,0.0005
2.57527,-0.0448293,0.0005
2.61595,-0.0811248,0.0005
2.37682,-0.0813225,0.0005
2.84834,-0.0493154,0.0005
2.92425,-0.0806792,0.0005
2.7808,-0.0819233,0.0005
2.06494,-0.00096636,0.0005
2.43184,-0.0561188,0.0005
2.98377,-0.0936449,0.0005
2.14159,-0.00798539,0.0005
2.84276,-0.0445298,0.0005
2.15029,-0.0332797,0.0005
2.88501,-0.0951065,0.0005
2.13509,-0.000480165,0.0005
2.21379,-0.0357998,0.0005
2.99952,-0.0927378,0.0005
2.26948,-0.0655584,0.0005
2.3298,-0.0215445,0.0005
2.19035,-0.062726,0.0005
2.60756,-0.0264958,0.0005
2.68426,-0.0945553,0.0005
2.4538,-0.0174052,0.0005
2.27171,-0.0426481,0.0005
2.13214,-0.0909515,0.0005
2.03702,-0.0762052,0.0005
2.89782,-0.0859872,0.0005
2.49591,-0.0796534,0.0005
2.47199,-0.0184364,0.0005
2.6992,-0.0898855,0.0005
2.6327,-0.0262922,0.0005
2.39343,-0.0973648,0.0005
2.4353,-0.00806221,0.0005
2.2061,-0.0762556,0.0005
2.68324,-0.0158412,0.0005
2.4048,-0.0552112,0.0005
2.07168,-0.0278709,0.0005
2.07479,-0.00942092,0.0005
2.01894,-0.0931392,0.0005
2.53833,-0.00101328,0.0005
2.93433,-0.0338042,0.0005
2.38503,-0.0908599,0.0005
2.53959,-0.0429364,0.0005
2.05233,-0.065964,0.0005
2.43607,-0.0072546,0.0005
2.67265,-0.0777993,0.0005
2.84901,-0.094173,0.0005
2.041,-0.0429109,0.0005
2.63987,-0.0958002,0.0005
2.43778,-0.017285,0.0005
2.91335,-0.0677321,0.0005
2.06037,-0.0698721,0.0005
2.97316,-0.0971319,0.0005
2.90696,-0.0039972,0.0005
2.66747,-0.0279461,0.0005
2.70654,-0.0898852,0.0005
2.78849,-0.0196835,0.0005
2.41861,-0.0105424,0.0005
2.83322,-0.0887864,0.0005
2.86349,-0.0335871,0.0005
2.43466,-0.036303,0.0005
2.68711,-0.0928509,0.0005
2.2269,-0.099657,0.0005
2.67859,-0.0138113,0.0005
2.16656,-0.0701403,0.0005
2.90341,-0.00903028,0.0005
2.33719,-0.0503359,0.0005
2.14409,-0.0858807,0.0005
2.10342,-0.0485555,0.0005
2.44184,-0.0406846,0.0005
2.25724,-0.0735645,0.0005
2.05077,-0.0959322,0.0005
2.23239,-0.038774,0.0005
2.39434,-0.0450547,0.0005
2.2314,-0.0927633,0.0005
2.96638,-0.0161364,0.0005
2.90997,-0.0421568,0.0005
2.62659,-0.0803237,0.0005
2.06408,-0.0123198,0.0005
2.28127,-0.0954322,0.0005
2.1346,-0.00109174,0.0005
2.20161,-0.099005,0.0005
2.59068,-0.0714288,0.0005
2.09045,-0.0393956,0.0005
2.11033,-0.0468287,0.0005
2.23563,-0.044482,0.0005
2.47818,-0.0127517,0.0005
2.8073,-0.0206317,0.0005
2.71583,-0.0614952,0.0005
2.24481,-0.0928286,0.0005
2.22035,-0.0353008,0.0005
2.52493,-0.0324959,0.0005
2.96401,-0.0690514,0.0005
2.72156,-0.0215554,0.0005
2.9178,-0.0415364,0.0005
2.79461,-0.0702666,0.0005
2.73953,-0.0955629,0.0005
2.50137,-0.0668898,0.0005
2.95388,-0.0580245,0.0005
2.43684,-0.0789136,0.0005
2.77265,-0.0316785,0.0005
2.59652,-0.000584555,0.0005
2.47501,-0.0779396,0.0005
2.79739,-0.0594234,0.0005
2.56679,-0.0955875,0.0005
2.69773,-0.00649131,0.0005
2.86347,-0.0878395,0.0005
2.10687,-0.0468286,0.0005
2.29955,-0.0885305,0.0005
2.83091,-0.0494944,0.0005
2.59157,-0.0253662,0.0005
2.87642,-0.0142395,0.0005
2.1619,-0.0716299,0.0005
2.48093,-0.0378524,0.0005
2.9741,-0.0578511,0.0005
2.62414,-0.0766181,0.0005
2.13044,-0.0461934,0.0005
2.6301,-0.0470281,0.0005
2.62399,-0.0662785,0.0005
2.36185,-0.0568759,0.0005
2.93246,-0.0117707,0.0005
2.45318,-0.0251341,0.0005
2.1021,-0.00884468,0.0005
2.74788,-0.0766259,0.0005
2.62627,-0.0660618,0.0005
2.32988,-0.0738554,0.0005
2.43355,-0.0629303,0.0005
2.56007,-0.00328894,0.0005
2.15767,-0.0351123,0.0005
2.63309,-0.0130572,0.0005
2.19443,-0.0262058,0.0005
2.68719,-0.0180016,0.0005
2.48084,-0.0564335,0.0005
2.4753,-0.0240475,0.0005
2.28864,-0.0686714,0.0005
2.22833,-0.0126789,0.0005
2.2327,-0.0212317,0.0005
2.57301,-0.0533405,0.0005
2.61722,-0.0413811,0.0005
2.64594,-0.0437835,0.0005
2.77596,-0.0366003,0.0005
2.80525,-0.00677087,0.0005
2.88099,-0.098199,0.0005
2.67298,-0.00643301,0.0005
2.97655,-0.0645123,0.0005
2.75623,-0.0550334,0.0005
2.82622,-0.0460255,0.0005
2.49322,-0.075083,0.0005
2.85378,-0.0534378,0.0005
2.99919,-0.0765691,0.0005
2.95858,-0.042779,0.0005
2.16752,-0.0133672,0.0005
2.33221,-0.0792128,0.0005
2.878,-0.0268038,0.0005
2.51213,-0.0852255,0.0005
2.5306,-0.0641688,0.0005
2.08616,-0.078143,0.0005
2.18448,-0.0364689,0.0005
2.55809,-0.00746661,0.0005
2.27799,-0.0112893,0.0005
2.60125,-0.0919762,0.0005
2.14703,-0.0879602,0.0005
2.30289,-0.0507074,0.0005
2.72745,-0.0363381,0.0005
2.71216,-0.00732787,0.0005
2.7296,-0.0510303,0.0005
2.66995,-0.0488041,0.0005
2.83421,-0.0535794,0.0005
2.55987,-0.00964243,0.0005
2.90816,-0.0820709,0.0005
2.06391,-0.05551,0.0005
2.07843,-0.0971112,0.0005
2.0255,-0.0424335,0.0005
2.9484,-0.00455441,0.0005
2.80933,-0.0201947,0.0005
2.62211,-0.0125539,0.0005
2.26539,-0.0482243,0.0005
2.40624,-0.055877,0.0005
2.72966,-0.0520759,0.0005
2.23288,-0.0968757,0.0005
2.13152,-0.0485296,0.0005
2.76679,-0.0977115,0.0005
2.35077,-0.063778,0.0005
2.09382,-0.0433279,0.0005
2.41626,-0.082468,0.0005
2.78988,-0.0566198,0.0005
2.80526,-0.0728585,0.0005
2.81662,-0.0554715,0.0005
2.8221,-0.0157027,0.0005
2.11647,-0.0239173,0.0005
2.66964,-0.0181783,0.0005
2.51624,-0.00484714,0.0005
2.43368,-0.04281,0.0005
2.14153,-0.0691704,0.0005
2.39016,-0.0744415,0.0005
2.46023,-0.0274327,0.0005
2.69254,-0.0607387,0.0005
2.28929,-0.0217148,0.0005
2.41541,-0.0223097,0.0005
2.21814,-0.0520227,0.0005
2.14373,-0.0838861,0.0005
2.52965,-0.0742382,0.0005
2.71134,-0.0961728,0.0005
2.30485,-0.07388,0.0005
2.79759,-0.0975022,0.0005
2.04758,-0.053322,0.0005
2.50077,-0.0190395,0.0005
2.18535,-0.0810701,0.0005
2.79904,-0.0365619,0.0005
2.86302,-0.0575372,0.0005
2.53353,-0.0540992,0.0005
2.27941,-0.051866,0.0005
2.78866,-0.0880058,0.0005
2.87104,-0.0256924,0.0005
2.59449,-0.00153554,0.0005
2.74004,-0.0755181,0.0005
2.81484,-0.0818238,0.0005
2.5358,-0.0700098,0.0005
2.6107,-0.0773446,0.0005
2.07514,-0.086417,0.0005
2.40173,-0.0513211,0.0005
2.86633,-0.0919925,0.0005
2.03174,-0.0683072,0.0005
2.38293,-0.0350064,0.0005
2.80279,-0.0338032,0.0005
2.23038,-0.0120799,0.0005
2.7418,-0.0843835,0.0005
2.6711,-0.0344689,0.0005
2.31744,-0.0873464,0.0005
2.63462,-0.0876717,0.0005
2.73838,-0.0877698,0.0005
2.04476,-0.00909044,0.0005
2.35953,-0.0502373,0.0005
2.82019,-0.00613036,0.0005
2.58615,-0.0188822,0.0005
2.86179,-0.073522,0.0005
2.7604,-0.0550629,0.0005
2.66981,-0.0558644,0.0005
2.09527,-0.0566681,0.0005
2.12165,-0.0825633,0.0005
2.79202,-0.0725107,0.0005
2.23147,-0.0931985,0.0005
2.13193,-0.0773003,0.0005
2.95922,-0.0346153,0.0005
2.98826,-0.0562349,0.0005
2.94936,-0.0478332,0.0005
2.744,-0.0103685,0.0005
2.65696,-0.0759789,0.0005
2.75797,-0.020598,0.0005
2.49334,-0.0824513,0.0005
2.46171,-0.0664311,0.0005
2.60475,-0.099898,0.0005
2.22575,-0.04085,0.0005
2.42819,-0.0423435,0.0005
2.16911,-0.00355585,0.0005
2.50188,-0.0814603,0.0005
2.491,-0.099705,0.0005
2.08436,-0.0981097,0.0005
2.6543,-0.012202,0.0005
2.23167,-0.0783192,0.0005
2.2128,-0.0768375,0.0005
2.14944,-0.0328921,0.0005
2.18729,-0.0119186,0.0005
2.93615,-0.0407694,0.0005
2.12904,-0.066106,0.0005
2.20977,-0.0313857,0.0005
2.7888,-0.0497429,0.0005
2.18967,-0.026608,0.0005
2.66029,-0.0687767,0.0005
2.18508,-0.0436501,0.0005
2.53461,-0.0767477,0.0005
2.58864,-0.0156045,0.0005
2.02116,-0.0467476,0.0005
2.648,-0.0450499,0.0005
2.82907,-0.0595722,0.0005
2.27918,-0.0860853,0.0005
2.72729,-0.0186883,0.0005
2.74912,-0.0348608,0.0005
2.65023,-0.0961948,0.0005
2.0038,-0.0919415,0.0005
2.74006,-0.000735698,0.0005
2.22186,-0.0778198,0.0005
2.49876,-0.0824823,0.0005
2.85219,-0.0105942,0.0005
2.94199,-0.0548914,0.0005
2.58687,-0.0923612,0.0005
2.67789,-0.00491388,0.0005
2.57629,-0.0445875,0.0005
2.01393,-0.047302,0.0005
2.24656,-0.0750716,0.0005
2.5168,-0.0891835,0.0005
2.96463,-0.042958,0.0005
2.00431,-0.0612886,0.0005
2.46866,-0.0605367,0.0005
2.59153,-0.0389684,0.0005
2.57588,-0.017102,0.0005
2.17794,-0.00215929,0.0005
2.5347,-0.00273757,0.0005
2.79934,-0.0103738,0.0005
2.37372,-0.0832418,0.0005
2.25206,-0.0591653,0.0005
2.98755,-0.089951,0.0005
2.76306,-0.0379807,0.0005
2.36747,-0.000865428,0.0005
2.21592,-0.0700877,0.0005
2.9361,-0.0886134,0.0005
2.19897,-0.0357094,0.0005
2.73251,-0.0292018,0.0005
2.42036,-0.0128968,0.0005
2.70346,-0.0757444,0.0005
2.91542,-0.0318053,0.0005
2.93796,-0.0383849,0.0005
2.79717,-0.0185662,0.0005
2.02648,-0.0846328,0.0005
2.04109,-0.0248608,0.0005
2.72621,-0.0330625,0.0005
2.46573,-0.00460449,0.0005
2.43457,-0.0712985,0.0005
2.37256,-0.0513598,0.0005
2.60963,-0.0754367,0.0005
2.49947,-0.0322721,0.0005
2.49303,-0.0168088,0.0005
2.89573,-0.014073,0.0005
2.52326,-0.0227689,0.0005
2.6405,-0.0531221,0.0005
2.92288,-0.032521,0.0005
2.2226,-0.0061255,0.0005
2.38322,-0.0612033,0.0005
2.81531,-0.0369397,0.0005
2.06799,-0.0990625,0.0005
2.54943,-0.0234527,0.0005
2.58672,-0.099577,0.0005
2.43961,-0.0366963,0.0005
2.46516,-0.0898372,0.0005
2.12666,-0.0685879,0.0005
2.06025,-0.0442978,0.0005
2.66095,-0.0903777,0.0005
2.46814,-0.037585,0.0005
2.49736,-0.015031,0.0005
2.15948,-0.0134096,0.0005
2.20797,-0.0832112,0.0005
2.17048,-0.0299228,0.0005
2.65434,-0.0961472,0.0005
2.73948,-0.0189798,0.0005
2.56771,-0.0281718,0.0005
2.6085,-0.0957316,0.0005
2.2645,-0.0763692,0.0005
2.90212,-0.0666072,0.0005
2.14874,-0.0878296,0.0005
2.43802,-0.0107204,0.0005
2.7857,-0.0265537,0.0005
2.9363,-0.0303081,0.0005
2.25978,-0.0881373,0.0005
2.25322,-0.000980557,0.0005
2.97645,-0.0684439,0.0005
2.02824,-0.0624889,0.0005
2.858,-0.0454556,0.0005
2.32187,-0.0111797,0.0005
2.48232,-0.0497854,0.0005
2.71307,-0.0789866,0.0005
2.88088,-0.0581054,0.0005
2.58102,-0.00893813,0.0005
2.90176,-0.0716091,0.0005
2.65657,-0.0358997,0.0005
2.32943,-0.00518482,0.0005
2.54154,-0.0014862,0.0005
2.09636,-0.0121778,0.0005
2.86098,-0.0227181,0.0005
2.7316,-0.0474013,0.0005
2.29957,-0.0195476,0.0005
2.70533,-0.0428112,0.0005
2.8346,-0.0993402,0.0005
2.91964,-0.0120499,0.0005
2.74376,-0.0193555,0.0005
2.86299,-0.0262991,0.0005
2.83175,-0.0905651,0.0005
2.48867,-0.0114623,0.0005
2.33055,-0.0268252,0.0005
2.21159,-0.0535874,0.0005
2.06568,-0.0173665,0.0005
2.37429,-0.0595768,0.0005
2.50073,-0.0532031,0.0005
2.37063,-0.0988498,0.0005
2.13025,-0.000448742,0.0005
2.9072,-0.085604,0.0005
2.3668,-0.0165735,0.0005
2.10403,-0.0405578,0.0005
2.71587,-0.0559315,0.0005
2.96679,-0.0164465,0.0005
2.46867,-0.0668967,0.0005
2.35114,-0.0260893,0.0005
2.99207,-0.0106066,0.0005
2.07626,-0.0301724,0.0005
2.61477,-0.0522462,0.0005
2.47179,-0.0620956,0.0005
2.53688,-0.040536,0.0005
2.11936,-0.0380726,0.0005
2.98342,-0.0676107,0.0005
2.76622,-0.0269229,0.0005
2.13919,-0.0851419,0.0005
2.6094,-0.085042,0.0005
2.89259,-0.0983245,0.0005
2.4662,-0.012664,0.0005
2.71212,-0.0566463,0.0005
2.28388,-0.0146051,0.0005
2.30056,-0.0222457,0.0005
2.63405,-0.0528269,0.0005
2.07974,-0.0653819,0.0005
2.5938,-0.00749985,0.0005
2.24877,-0.0522041,0.0005
2.0934,-0.0851111,0.0005
2.16333,-0.0121538,0.0005
2.02,-0.0813931,0.0005
2.12664,-0.0280038,0.0005
2.58863,-0.0465855,0.0005
2.14175,-0.0627434,0.0005
2.23988,-0.0535523,0.0005
2.67882,-0.0558561,0.0005
2.28324,-0.0729878,0.0005
2.1678,-0.0108722,0.0005
2.09998,-0.0168395,0.0005
2.6689,-0.0418364,0.0005
2.52439,-0.0971976,0.0005
2.34849,-0.0238687,0.0005
2.97194,-0.0948875,0.0005
2.67812,-0.0810286,0.0005
2.35976,-0.0873345,0.0005
2.9442,-0.0667663,0.0005
2.45289,-0.0468408,0.0005
2.32863,-0.0858031,0.0005
2.4954,-0.0859435,0.0005
2.64486,-0.0754508,0.0005
2.22399,-0.0689273,0.0005
2.5435,-0.0744494,0.0005
2.0877,-0.090658,0.0005
2.96927,-0.0950977,0.0005
2.02152,-0.00473521,0.0005
2.62285,-0.0547534,0.0005
2.74912,-0.0232135,0.0005
2.98278,-0.0587497,0.0005
2.49643,-0.0499793,0.0005
2.28523,-0.0408092,0.0005
2.94852,-0.0323497,0.0005
2.90942,-0.0123855,0.0005
2.35666,-0.00355819,0.0005
2.34177,-0.0501308,0.0005
2.81061,-0.0667992,0.0005
2.58371,-0.0256067,0.0005
2.18343,-0.0467628,0.0005
2.95899,-0.0154927,0.0005
2.99013,-0.045389,0.0005
2.23572,-0.077631,0.0005
2.21317,-0.092507,0.0005
2.03302,-0.0523722,0.0005
2.99886,-0.0587142,0.0005
2.63135,-0.0746905,0.0005
2.07319,-0.0368181,0.0005
2.71219,-0.0386104,0.0005
2.62013,-0.0423246,0.0005
2.75606,-0.0549054,0.0005
2.82457,-0.054998,0.0005
2.80814,-0.0389055,0.0005
2.77458,-0.0402542,0.0005
2.73621,-0.00717501,0.0005
2.88401,-0.083916,0.0005
2.55432,-0.0640089,0.0005
2.47971,-0.063093,0.0005
2.584,-0.0643777,0.0005
2.77078,-0.0684782,0.0005
2.83543,-0.0750591,0.0005
2.65773,-0.0959131,0.0005
2.72363,-0.0502936,0.0005
2.2699,-0.00513105,0.0005
2.65571,-0.0889395,0.0005
2.95522,-0.057283,0.0005
2.03003,-0.0875013,0.0005
2.03264,-0.0133487,0.0005
2.58617,-0.0563288,0.0005
2.6977,-0.0762313,0.0005
2.45762,-0.0482428,0.0005
2.9809,-0.0251045,0.0005
2.26387,-0.0662101,0.0005
2.87086,-0.0460212,0.0005
2.70586,-0.0962037,0.0005
2.55623,-0.0672571,0.0005
2.79464,-0.0110794,0.0005
2.15164,-0.085782,0.0005
2.11853,-0.0675268,0.0005
2.60687,-0.0510356,0.0005
2.23436,-0.058107,0.0005
2.24043,-0.0893178,0.0005
2.95613,-0.00874117,0.0005
2.28614,-0.0777662,0.0005
2.67519,-0.0167905,0.0005
2.28245,-0.074743,0.0005
2.80705,-0.0609554,0.0005
2.43147,-0.0963412,0.0005
2.12731,-0.0449404,0.0005
2.55603,-0.0833276,0.0005
2.45079,-0.0811969,0.0005
2.6528,-0.0202922,0.0005
2.91925,-0.0797379,0.0005
2.95027,-0.0704317,0.0005
2.35501,-0.0221269,0.0005
2.07366,-0.0952312,0.0005
2.05371,-0.0680428,0.0005
2.09992,-0.014479,0.0005
2.59016,-0.0780266,0.0005
2.80658,-0.0474882,0.0005
2.10348,-0.0864379,0.0005
2.655,-0.0264626,0.0005
2.37865,-0.00448247,0.0005
2.94252,-0.0938813,0.0005
2.59312,-0.0467841,0.0005
2.49638,-0.0496362,0.0005
2.82023,-0.089931,0.0005
2.17657,-0.0825365,0.0005
2.20985,-0.0766954,0.0005
2.64796,-0.0726103,0.0005
2.37505,-0.020036,0.0005
2.40761,-0.0177713,0.0005
2.58269,-0.0750721,0.0005
2.25325,-0.091135,0.0005
2.81863,-0.0248149,0.0005
2.22743,-0.0166329,0.0005
2.00363,-0.0599459,0.0005
2.9892,-0.0378386,0.0005
2.15918,-0.0456836,0.0005
2.09674,-0.0183243,0.0005
2.20067,-0.0633463,0.0005
2.41978,-0.0707962,0.0005
2.7982,-0.0777352,0.0005
2.01188,-0.00316578,0.0005
2.52499,-0.0051659,0.0005
2.58395,-0.0855183,0.0005
2.77262,-0.0366156,0.0005
2.81553,-0.0736796,0.0005
2.24376,-0.0657846,0.0005
2.9458,-0.0819284,0.0005
2.08327,-0.0592252,0.0005
2.62513,-0.0583508,0.0005
2.27087,-0.0152654,0.0005
2.15046,-0.0872913,0.0005
2.35057,-0.0825336,0.0005
2.83092,-0.0588991,0.0005
2.46014,-0.0881553,0.0005
2.53159,-0.0955649,0.0005
2.40089,-0.0524285,0.0005
2.17473,-8.10158e-05,0.0005
2.5791,-0.00631728,0.0005
2.32668,-0.0352093,0.0005
2.73713,-0.0143613,0.0005
2.58347,-0.0192604,0.0005
2.92925,-0.0212714,0.0005
2.92193,-0.0758591,0.0005
2.57507,-0.0236804,0.0005
2.79085,-0.0430357,0.0005
2.5302,-0.0427447,0.0005
2.91204,-0.0380452,0.0005
2.52678,-0.0332699,0.0005
2.78716,-0.0165937,0.0005
2.51596,-0.0239923,0.0005
2.41448,-0.0248382,0.0005
2.32693,-0.0601816,0.0005
2.82588,-0.0968688,0.0005
2.61545,-0.0707293,0.0005
2.27312,-0.0837469,0.0005
2.01606,-0.0319162,0.0005
2.39282,-0.0549868,0.0005
2.79655,-0.06683,0.0005
2.0332,-0.028833,0.0005
2.94203,-0.0148333,0.0005
2.72387,-0.0850576,0.0005
2.39877,-0.0922592,0.0005
2.2531,-0.0114834,0.0005
2.88101,-0.0669057,0.0005
2.77519,-0.028733,0.0005
2.44624,-0.0896245,0.0005
2.71347,-0.0413948,0.0005
2.21126,-0.0191916,0.0005
2.44312,-0.0445591,0.0005
2.02115,-0.0678965,0.0005
2.38333,-0.0961124,0.0005
2.03144,-0.008047,0.0005
2.34838,-0.0814561,0.0005
2.7343,-0.06594,0.0005
2.91391,-0.00142101,0.0005
2.00206,-0.091998,0.0005
2.56318,-0.029557,0.0005
2.23116,-0.0540087,0.0005
2.08662,-0.0132993,0.0005
2.78851,-0.0144009,0.0005
2.56427,-0.0680382,0.0005
2.03236,-0.0710942,0.0005
2.14579,-0.0872703,0.0005
2.44469,-0.0737901,0.0005
2.08372,-0.0330283,0.0005
2.23665,-0.0163562,0.0005
2.34241,-0.0569159,0.0005
2.98811,-0.0233638,0.0005
2.16411,-0.0042544,0.0005
2.28477,-0.0387372,0.0005
2.52263,-0.0297917,0.0005
2.06531,-0.0475895,0.0005
2.42882,-0.062793,0.0005
2.98772,-0.00565745,0.0005
2.65498,-0.0632121,0.0005
2.23262,-0.0117634,0.0005
2.64055,-0.0506904,0.0005
2.2613,-0.0609703,0.0005
2.06218,-0.0652234,0.0005
2.23014,-0.00407335,0.0005
2.4053,-0.0680801,0.0005
2.2945,-0.0177831,0.0005
2.9192,-0.0156863,0.0005
2.46022,-0.0927263,0.0005
2.79353,-0.0861253,0.0005
2.30988,-0.0798915,0.0005
2.47561,-0.0662781,0.0005
2.24416,-0.00337688,0.0005
2.45835,-0.0254138,0.0005
2.66315,-0.0236379,0.0005
2.75264,-0.0821397,0.0005
2.48406,-0.0751778,0.0005
2.92717,-0.0389668,0.0005
2.26366,-0.087742,0.0005
2.76557,-0.0912415,0.0005
2.07117,-0.0311366,0.0005
2.54333,-0.00589461,0.0005
2.02623,-0.0167888,0.0005
2.03433,-0.0421901,0.0005
2.32391,-0.0915035,0.0005
2.59435,-0.0472558,0.0005
2.49602,-0.0347795,0.0005
2.51742,-0.0960369,0.0005
